id;titulo;preco;endereco;detalhes;descricao;link;tamanho;quartos;vagas;suites;plantas;data_extracao
75;"SQS 309, ASA SUL, BRASILIA";1950000.00;N/A;"166 m²
3 Quartos
1 Suíte
1 Vaga";"SQS 309 - 4 QUARTOS TRANSFORMADO EM 3, SENDO 1 SUÍTE, NASCENTE, VISTA LIVRE, 1 VAGA";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-309-1141963;166;3;1;1;;"2025-04-11 08:43:29"
76;"SQNW 304 Bloco H NOROESTE, BRASILIA";NULL;Season;"145 a 291 m²
3 a 4 quartos
4 plantas";"ENCANTE-SE COM O SEU COTIDIANO";https://www.dfimoveis.com.br/imovel/lancamento-season-491057;"145 a 291";"3 a 4";;;4;"2025-04-11 09:20:33"
77;"SQNW 103 Bloco B, NOROESTE, BRASILIA";2450000.00;N/A;"169 m²
2 Quartos
1 Suíte
3 Vagas";"JARDINS DAS CEREJEIRAS MARAVILHOSO! PRONTO PRA MORAR";https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-103-bloco-b-1132899;169;2;3;1;;"2025-04-11 09:20:33"
78;"SQS 107, ASA SUL, BRASILIA";2850000.00;N/A;"245 m²
4 Quartos
1 Suíte
1 Vaga";"EXCELENTE E ACONCHEGANTE APARTAMENTO LOCALIZADO NA SQS 107, 4 QUARTOS.";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-107-737174;245;4;1;1;;"2025-04-11 09:20:33"
79;"SQNW 104 Bloco D, NOROESTE, BRASILIA";2790000.00;N/A;"184 m²
4 Quartos
4 Suítes
4 Vagas";"- NASCENTE - DE CANTO - REFORMADO - VISTA PARQUE";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-104-bloco-d-1115039;184;4;4;4;;"2025-04-11 09:20:33"
80;"SQNW 311 Bloco I NOROESTE, BRASILIA";NULL;"Residencial Edmond Baracat";"153 a 307 m²
4 quartos
3 plantas";;https://www.dfimoveis.com.br/imovel/lancamento-residencial-edmond-baracat-1070815;"153 a 307";4;;;3;"2025-04-11 09:20:33"
81;"SQSW 300 Bloco L, SUDOESTE, BRASILIA";2650000.00;N/A;"179 m²
4 Quartos
3 Suítes
2 Vagas";"REFORMADO MEIO DE QUADRA SQSW 300 BLOCO L REFORMADO MEIO DE QUADRA";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-300-bloco-l-1059361;179;4;2;3;;"2025-04-11 09:20:33"
82;"SQN 113 ASA NORTE, BRASILIA";NULL;"Residencial Geraldo Estrela";"167 a 335 m²
4 quartos
2 plantas";;https://www.dfimoveis.com.br/imovel/lancamento-residencial-geraldo-estrela-880384;"167 a 335";4;;;2;"2025-04-11 09:20:33"
83;"SQN 110, ASA NORTE, BRASILIA";2750000.00;N/A;"176 m²
3 Quartos
1 Suíte
2 Vagas";", RESIDENCIAL MINISTRO CARLOS FERNANDO MATHIAS LINDA COBERTURA DUPLEX, COM 3 QUARTOS, 2 VAGAS, VISTA LIVRE, À VENDA NA SQN 110!";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-110-997685;176;3;2;1;;"2025-04-11 09:20:33"
84;"CCSW 2, SUDOESTE, BRASILIA";2505000.00;N/A;"210 m²
4 Quartos
1 Suíte
3 Vagas";"VISTA PARA O PARQUE! NASCENTE! ED. THOMAS STARZL! LAZER COMPLETO!";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-ccsw-2-1102264;210;4;3;1;;"2025-04-11 09:20:33"
85;"SQSW 500 Bloco O, SUDOESTE, BRASILIA";2596157.00;N/A;"124 m²
3 Quartos
3 Suítes
2 Vagas";"3 SUÍTES DE CANTO + LAVABO + 2 VAGAS + DEPÓSITO";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-500-bloco-o-1064496;124;3;2;3;;"2025-04-11 09:20:33"
86;"SQSW 500 Bloco O, SUDOESTE, BRASILIA";2596157.00;N/A;"109 m²
3 Quartos
1 Suíte
2 Vagas";"3 QUARTOS DE CANTO I 1 SUÍTE I 2 SEMI-SUÍTES I COZINHA CONCEITO BERTO";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-500-bloco-o-1061342;109;3;2;1;;"2025-04-11 09:20:33"
87;"SGCV, PARK SUL, BRASILIA";2700000.00;N/A;"171 m²
4 Quartos
4 Suítes
3 Vagas";"RESIDENCIAL ELEGANCE - PARK SUL";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-1100071;171;4;3;4;;"2025-04-11 09:20:33"
88;"SQNW 111, NOROESTE, BRASILIA";2599000.00;N/A;"183 m²
3 Quartos
3 Suítes
4 Vagas";"DE CANTO + NASCENTE + VISTA LIVRE + VAZADO! EDIFÍCIO LUANA GONÇALVES, SQNW 111, NOROESTE";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-111-798500;183;3;4;3;;"2025-04-11 09:20:33"
89;"SQN 109 Bloco N, ASA NORTE, BRASILIA";2790000.00;N/A;"185 m²
4 Quartos
3 Suítes
3 Vagas";"EDIFÍCIO RES. DARIO CARDOSO";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-109-bloco-n-1121344;185;4;3;3;;"2025-04-11 09:20:33"
90;"SQNW 309, NOROESTE, BRASILIA";2750000.00;N/A;"210 m²
3 Quartos
2 Suítes
2 Vagas";"OPORTUNIDADE EXCLUSIVA: COBERTURA DE ALTO PADRÃO NA SQNW 309 - NOROESTE";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-309-1051148;210;3;2;2;;"2025-04-11 09:20:33"
91;"SQNW 304 Bloco E NOROESTE, BRASILIA";NULL;Senses;"164 a 343 m²
4 quartos
3 plantas";"MORAR BEM GANHOU UM NOVO SENTIDO";https://www.dfimoveis.com.br/imovel/lancamento-senses-262019;"164 a 343";4;;;3;"2025-04-11 09:20:33"
92;"SQN 116 Bloco B, ASA NORTE, BRASILIA";2890000.00;N/A;"186 m²
4 Quartos
3 Suítes
2 Vagas";"RESIDENCIAL INNOVATORE";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-116-bloco-b-1132992;186;4;2;3;;"2025-04-11 09:20:33"
93;"CCSW 4, SUDOESTE, BRASILIA";2750000.00;N/A;"194 m²
2 Quartos
2 Suítes
2 Vagas";"RENOIR | ESCRITURA GRATIS";https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sudoeste-brasilia-df-ccsw-4-1072276;194;2;2;2;;"2025-04-11 09:20:33"
94;"SQN 215 ASA NORTE, BRASILIA";NULL;"Residencial Jane Godoy";"160 a 320 m²
4 quartos
2 plantas";;https://www.dfimoveis.com.br/imovel/lancamento-residencial-jane-godoy-389299;"160 a 320";4;;;2;"2025-04-11 09:20:33"
95;"SQSW 300 Bloco A, SUDOESTE, BRASILIA";2890000.00;N/A;"190 m²
3 Quartos
2 Suítes
3 Vagas";"SQSW 300, 3 QUARTOS, 2 SUITES, 3 VAGAS DE GARAGEM, NASCENTE, VISTA LIVRE, - SUDOESTE";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-300-bloco-a-1056017;190;3;3;2;;"2025-04-11 09:20:33"
96;"SGCV Lote 21, PARK SUL, BRASILIA";2700000.00;N/A;"171 m²
4 Quartos
4 Suítes
3 Vagas";"ESCRITURA GRÁTIS | ELEGANCE | ARQ LARISSA DIAS | MOBILIADO | PARK SUL";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-lote-21-1122740;171;4;3;4;;"2025-04-11 09:20:33"
97;"SQNW 103 Bloco B, NOROESTE, BRASILIA";2450000.00;N/A;"169 m²
3 Quartos
2 Suítes
3 Vagas";"COBERTURA 100% REFORMADA COM 169M2, SETOR NOROESTE.";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-103-bloco-b-1127419;169;3;3;2;;"2025-04-11 09:20:33"
98;"SQSW 104 Bloco C, SUDOESTE, BRASILIA";2100000.00;N/A;"144 m²
4 Quartos
2 Suítes
2 Vagas";"SQSW 104 , DESOCUPADO, VAZADO, 4 QUARTOS 2 SUTES, 2 VAGAS, COB COLETIVA, 999822217";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-104-bloco-c-1074238;144;4;2;2;;"2025-04-11 09:20:33"
99;"SQSW 300 Bloco M, SUDOESTE, BRASILIA";2300000.00;N/A;"147 m²
4 Quartos
2 Suítes
2 Vagas";"- NASCENTE - VAZADO - REFORMADO SQSW 300 BLOCO M - NASCENTE - VAZADO - REFORMADO";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-300-bloco-m-1124145;147;4;2;2;;"2025-04-11 09:20:33"
100;"SQNW 104, NOROESTE, BRASILIA";2690000.00;N/A;"162 m²
4 Quartos
4 Suítes
3 Vagas";"SQNW 104 | APARTAMENTO COM 4 SUÍTES COM VISTA PARA O PARQUE BURLE MAX, À VENDA - NOROESTE - BRASÍLI";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-104-1069406;162;4;3;4;;"2025-04-11 09:20:33"
101;"SQN 208 Bloco J, ASA NORTE, BRASILIA";2020000.00;N/A;"128 m²
3 Quartos
2 Suítes
2 Vagas";"EXCELENTE APARTAMENTO 3 QUARTOS - 128M² - SQN 208";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-208-bloco-j-1061387;128;3;2;2;;"2025-04-11 09:20:33"
102;"SQNW 104 Bloco F, NOROESTE, BRASILIA";2073337.00;N/A;"112 m²
3 Quartos
1 Suíte
2 Vagas";"SETOR NOROESTE | APARTAMENTO 3 QUARTOS, SENDO 1 SUITE";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-104-bloco-f-1088637;112;3;2;1;;"2025-04-11 09:20:33"
103;"SGCV, PARK SUL, BRASILIA";2328762.00;N/A;"147 m²
4 Quartos
4 Suítes
3 Vagas";"4 QUARTOS PARK SUL, HALL COM ELEVADOR EXCLUSIVO, 3 VAGAS! 2 APARTAMENTOS POR ANDAR, VAZADO, COND. FECHEDO, LAZER COMPLETO!";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-1053836;147;4;3;4;;"2025-04-11 09:20:33"
104;"SQNW 103, NOROESTE, BRASILIA";2450000.00;N/A;"169 m²
1 Quarto
1 Suíte
3 Vagas";"COBERTURA MARAVILHOSA E PROJETO DE ARQUITETURA";https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-sqnw-103-1137525;169;1;3;1;;"2025-04-11 09:20:33"
105;"SCEN Trecho 1 Conjunto 36, ASA NORTE, BRASILIA";2990000.00;N/A;"134 m²
4 Quartos
2 Suítes
3 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-scen-trecho-1-conjunto-36-1088047;134;4;3;2;;"2025-04-11 09:20:33"
106;"SQS 107, ASA SUL, BRASILIA";2850000.00;N/A;"264 m²
4 Quartos
1 Suíte
1 Vaga";"SQS 107 - ASA SUL - REFORMADO - NASCENTE";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-107-1117493;264;4;1;1;;"2025-04-11 09:20:33"
107;"SGCV, PARK SUL, BRASILIA";2890086.00;N/A;"167 m²
3 Quartos
3 Suítes
4 Vagas";"COBERTURA LINEAR EXCLUSIVA NO PARK SUL, 3 SUÍTES, 4 VAGAS! COBERTURA LINEAR, SPA, DE CANTO, VISTA LIVRE, 4 VAGAS!";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-park-sul-brasilia-df-sgcv-1130525;167;3;4;3;;"2025-04-11 09:20:33"
108;"SQN 213, ASA NORTE, BRASILIA";2490000.00;N/A;"222 m²
4 Quartos
3 Suítes
2 Vagas";"SQN 213! COBERTURA VAZADA! REFORMADA! MEIO DE QUADRA!";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-213-1139424;222;4;2;3;;"2025-04-11 09:20:33"
109;"SQN 215, ASA NORTE, BRASILIA";2750000.00;N/A;"310 m²
4 Quartos
3 Suítes
2 Vagas";"SQN 215! COBERTURA VAZADA, NASCENTE, VISTA LIVRE, MEIO DE QUADRA!";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-215-1132616;310;4;2;3;;"2025-04-11 09:20:33"
110;"SQNW 108, NOROESTE, BRASILIA";2099000.00;N/A;"126 m²
2 Quartos
2 Suítes
2 Vagas";"SQNW 108 - 2 SUÍTES VAZADO, REFORMA SOBRENATURAL!";https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-108-1108333;126;2;2;2;;"2025-04-11 09:20:33"
111;"SQNW 309 Bloco F, NOROESTE, BRASILIA";2950000.00;N/A;"170 m²
4 Quartos
2 Suítes
4 Vagas";"CANTO - VAZADO - ANDAR ALTO - VISTA LIVRE PARA O VERDE - VISTA LIVRE - VAZADO - ALTO PADRÃO - VARANDA COM ESPAÇO GOURMET - AR CONDICIONADO";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-309-bloco-f-985054;170;4;4;2;;"2025-04-11 09:20:33"
112;"CA 11, LAGO NORTE, BRASILIA";2400000.00;N/A;"135 m²
3 Quartos
2 Suítes
2 Vagas";"VISTA LIVRE PARA O JARDIM POSSIBILIDADE DE VENDA COM PORTEIRA FECHADA";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-lago-norte-brasilia-df-ca-11-1137368;135;3;2;2;;"2025-04-11 09:20:33"
113;"SQS 203 Bloco D, ASA SUL, BRASILIA";2400000.00;N/A;"146 m²
3 Quartos
1 Suíte
1 Vaga";"ASA SUL APARTAMENTO TOTALMENTE REFORMADO, VAZADO, NASCENTE, 5º ANDAR, QUADRA MARAVILHOSA, COMERCIAL ÚNICA.";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-203-bloco-d-1108134;146;3;1;1;;"2025-04-11 09:20:33"
114;"SQNW 104 Bloco E, NOROESTE, BRASILIA";2670000.00;N/A;"162 m²
4 Quartos
3 Suítes
3 Vagas";"NOROESTE/SQNW 104/4 SUITES TRANSFORMADO PARA 3 SUITES/VARANDA/ VISTA LIVRE/ ANDAR ALTO/ NASCENTE";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-104-bloco-e-1128185;162;4;3;3;;"2025-04-11 09:20:33"
115;"SQN 211, ASA NORTE, BRASILIA";2595000.00;N/A;"235 m²
3 Quartos
1 Vaga";"COBERTURA EXCLUSIVA - 235M² | 3 QUARTOS | 2 SUÍTES | VISTA LIVRE | REFORMADA";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-211-1129237;235;3;1;;;"2025-04-11 09:20:33"
116;"SQS 316, ASA SUL, BRASILIA";2200000.00;N/A;"158 m²
3 Quartos
2 Suítes
1 Vaga";"3 QUARTOS SENDO 2 SUÍTES NA SQS 316";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-316-1131052;158;3;1;2;;"2025-04-11 09:20:33"
117;"SQS 304 Bloco J, ASA SUL, BRASILIA";2300000.00;N/A;"134 m²
3 Quartos
1 Suíte";"APARTAMENTO 03 QUARTOS - VAZADO - DE CANTO - ANDAR ALTO - ASA SUL";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-304-bloco-j-1119952;134;3;;1;;"2025-04-11 09:20:33"
118;"SQS 207, ASA SUL, BRASILIA";2300000.00;N/A;"175 m²
3 Quartos
1 Suíte
1 Vaga";"SQS 207 APARTAMENTO 3 QUARTOS";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-207-1000531;175;3;1;1;;"2025-04-11 09:20:33"
119;"SQNW 108, NOROESTE, BRASILIA";2760000.00;N/A;"170 m²
3 Quartos
3 Suítes
3 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-108-1098746;170;3;3;3;;"2025-04-11 09:20:33"
120;"SQNW 109 Bloco J, NOROESTE, BRASILIA";2190000.00;N/A;"157 m²
2 Quartos
2 Suítes
3 Vagas";"REAL VERSATILE";https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-109-bloco-j-1117691;157;2;3;2;;"2025-04-11 09:20:33"
121;"SQNW 109, NOROESTE, BRASILIA";2410000.00;N/A;"223 m²
3 Quartos
1 Suíte
2 Vagas";"JARDINS NOROESTE - ALTO PADRÃO - COBERTURA";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-109-1018756;223;3;2;1;;"2025-04-11 09:20:33"
122;"SQN 208, ASA NORTE, BRASILIA";2069000.00;N/A;"127 m²
4 Quartos
2 Suítes
2 Vagas";"APARTAMENTO NA SQN 208 - COM VISTA LIVRE! - PREDIO NOVO NA ASA NORTE!!";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-208-1093857;127;4;2;2;;"2025-04-11 09:20:33"
123;"SQS 306, ASA SUL, BRASILIA";2500000.00;N/A;"178 m²
3 Quartos
1 Suíte";"SQS 306 -3 QUARTOS - NASCENTE - VISTA LIVRE - REFORMADO";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-306-953609;178;3;;1;;"2025-04-11 09:20:33"
124;"SQSW 101 Bloco A, SUDOESTE, BRASILIA";2350000.00;N/A;"193 m²
4 Quartos
2 Suítes
2 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-101-bloco-a-1101043;193;4;2;2;;"2025-04-11 09:20:33"
125;"SQNW 304, NOROESTE, BRASILIA";2156000.00;N/A;"113 m²
3 Quartos
1 Suíte
2 Vagas";", ESSENTIA SQNW 304 V&C ESSENTIA: SOFISTICAÇÃO E REQUINTE EM CADA DETALHE.";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-304-957273;113;3;2;1;;"2025-04-11 09:20:33"
126;"SQN 115, ASA NORTE, BRASILIA";2200000.00;N/A;"168 m²
4 Quartos
1 Suíte
1 Vaga";"SQN 115 - APARTAMENTO VAZADO, NASCENTE, VISTA LIVRE E 4 QUARTOS!";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-115-1100116;168;4;1;1;;"2025-04-11 09:20:33"
127;"SQSW 103 Bloco A, SUDOESTE, BRASILIA";2440000.00;N/A;"183 m²
4 Quartos
2 Suítes
2 Vagas";"ELEGÂNCIA E CONFORTO NO SUDOESTE";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-103-bloco-a-1042567;183;4;2;2;;"2025-04-11 09:20:33"
128;"SQNW 110 Bloco J, NOROESTE, BRASILIA";2799000.00;N/A;"197 m²
4 Quartos
4 Suítes
3 Vagas";"APARTAMENTO REFORMADO - ÁREA DE LAZER";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-j-1071280;197;4;3;4;;"2025-04-11 09:20:33"
129;"SQNW 110 Bloco F, NOROESTE, BRASILIA";2190000.00;N/A;"118 m²
3 Quartos
2 Suítes
2 Vagas";"APARTAMENTO DE 03 QUARTOS, SENDO 01 SUÍTE COM CLOSET, FINO ACABAMENTO - NOROESTE";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-f-1073080;118;3;2;2;;"2025-04-11 09:20:33"
130;"SQNW 103 Bloco J, NOROESTE, BRASILIA";2650000.00;N/A;"169 m²
4 Quartos
4 Suítes
3 Vagas";"SQNW QUADRA 103 BLOCO J - RESIDENCIAL ELEVE APARTAMENTO DE CANTO COM 4 SUÍTES, 3 VAGAS DE GARAGEM";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-103-bloco-j-925932;169;4;3;4;;"2025-04-11 09:20:33"
131;"SQS 102, ASA SUL, BRASILIA";2080000.00;N/A;"112 m²
3 Quartos
1 Suíte
1 Vaga";"SQS 102 ASA SUL, 3 QUARTOS, 1 SUÍTE, VAZADO, TOTALMENTE REFORMADO E MOBILIADO!";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-102-1047324;112;3;1;1;;"2025-04-11 09:20:33"
132;"SQN 116 Bloco B, ASA NORTE, BRASILIA";2990000.00;N/A;"193 m²
4 Quartos
4 Suítes
2 Vagas";"NASCENTE - 5º ANDAR - CANTO - V LIVRE!";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-116-bloco-b-1055868;193;4;2;4;;"2025-04-11 09:20:33"
133;"SQSW 300 Bloco M, SUDOESTE, BRASILIA";2300000.00;N/A;"147 m²
4 Quartos
2 Suítes
2 Vagas";"** APARTAMENTO 04 QUARTOS COM 02 SUÍTES E REFORMADO ** ** NASCENTE, VAZADO, REFORMADO, COM 02 VAGAS DE GARAGEM **";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-300-bloco-m-1050688;147;4;2;2;;"2025-04-11 09:20:33"
134;"SGCV, PARK SUL, BRASILIA";2990000.00;N/A;"168 m²
4 Quartos
3 Suítes
3 Vagas";"RUA SGCV EDIFÍCIO ELEGANCE - APARTAMENTO EM ANDAR ALTO - NASCENTE COM 4 QUARTOS - SENDO 3 SUÍTES - 3";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-993362;168;4;3;3;;"2025-04-11 09:20:33"
135;"SQN 311 Bloco L, ASA NORTE, BRASILIA";2400000.00;N/A;"230 m²
4 Quartos
2 Suítes
2 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-311-bloco-l-753767;230;4;2;2;;"2025-04-11 09:20:33"
136;"SQNW 110, NOROESTE, BRASILIA";2849000.00;N/A;"185 m²
4 Quartos
4 Suítes
3 Vagas";"SQNW 110 :: ESPAÇOSO 4 SUÍTES COM VARANDA";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-1022922;185;4;3;4;;"2025-04-11 09:20:33"
137;"SQS 109, ASA SUL, BRASILIA";2200000.00;N/A;"131 m²
4 Quartos
1 Suíte
1 Vaga";"SQS 109 - ASA SUL";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-109-977780;131;4;1;1;;"2025-04-11 09:20:33"
138;"SQNW 102, NOROESTE, BRASILIA";2090000.00;N/A;"127 m²
3 Quartos
3 Suítes
2 Vagas";"3 SUÍTES REFORMADO NA MELHOR POSIÇÃO DO NOROESTE";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-947591;127;3;2;3;;"2025-04-11 09:20:33"
139;"SGCV Lote 19, PARK SUL, BRASILIA";2300000.00;N/A;"154 m²
4 Quartos
4 Suítes
3 Vagas";"CONDOMÍNIO RIVIERA PARK SUL 4 SUÍTES, 3 VAGAS, VISTA LIVRE, LAZER";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-lote-19-851929;154;4;3;4;;"2025-04-11 09:20:33"
140;"SQNW 311 Bloco G, NOROESTE, BRASILIA";2750000.00;N/A;"177 m²
4 Quartos
3 Suítes
3 Vagas";"APARTAMENTO 4 QTS 3 STES REFORMADO EM ALTO PADRÃO. PRONTO PARA MORAR! NOROESTE!";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-311-bloco-g-858308;177;4;3;3;;"2025-04-11 09:20:33"
141;"SQS 203, ASA SUL, BRASILIA";2490000.00;N/A;"171 m²
3 Quartos
1 Suíte
2 Vagas";"ASA SUL, SQS 203, APARTAMENTO COM 3 QUARTOS À VENDA COM EXCLUSIVIDADE! DESOCUPADO";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-203-1092435;171;3;2;1;;"2025-04-11 09:20:33"
142;"SQS 109, ASA SUL, BRASILIA";2200000.00;N/A;"160 m²
4 Quartos
1 Suíte
1 Vaga";"OPORTUNIDADE - APT. ELEGANTE, ALTO NÍVEL, 04 QUARTOS, LOCAL NOBRE NA ASA SUL";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-109-709709;160;4;1;1;;"2025-04-11 09:20:33"
143;"SQNW 110 Bloco K, NOROESTE, BRASILIA";2849000.00;N/A;"185 m²
4 Quartos
4 Suítes
3 Vagas";"APARTAMENTO DE 4 QUARTOS, 4 SUÍTES E 3 VAGAS NO NOROESTE!!!";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-k-482570;185;4;3;4;;"2025-04-11 09:20:33"
144;"SQNW 103 Bloco B, NOROESTE, BRASILIA";2450000.00;N/A;"169 m²
2 Quartos
1 Suíte
3 Vagas";"COBERTURA REFORMADÍSSIMA";https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-103-bloco-b-1136431;169;2;3;1;;"2025-04-11 09:20:33"
145;"SQS 114 Bloco G, ASA SUL, BRASILIA";2100000.00;N/A;"157 m²
3 Quartos
1 Suíte
1 Vaga";"MARAVILHOSO APARTAMENTO SQS 114 ASA SUL - BRASILIA DF";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-114-bloco-g-484932;157;3;1;1;;"2025-04-11 09:20:33"
146;"SQN 211, ASA NORTE, BRASILIA";2250000.00;N/A;"160 m²
2 Quartos
1 Suíte
2 Vagas";"ASA NORTE, RESIDENCIAL BETTY BETTIOL EXCELENTE OPORTUNIDADE";https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-sqn-211-1076308;160;2;2;1;;"2025-04-11 09:20:33"
147;"CCSW 3, SUDOESTE, BRASILIA";2030000.00;N/A;"145 m²
4 Quartos
2 Suítes
2 Vagas";"APARTAMENTO DE 4 QUARTOS COM 2 SUÍTES NO SUDOESTE - SOFISTICAÇÃO E CONFORTO";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-ccsw-3-1114883;145;4;2;2;;"2025-04-11 09:20:33"
